,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0,13.077323071309326,12.386556682297364,11.449235344188441,11.141587966845174,10.251821960077054,9.835275612776952,9.44858526191216,9.14532988616044,9.285101949065522,8.487824309166577,8.985797552262513,8.540090216753782,8.640482682975973,8.440045427895384,8.541825117563787,8.744322426888772,8.706742968338844,9.038892058339954,9.241826119129641,9.110283868430475,9.497127025669984,9.637113546672623,9.583367872129756,9.560360417182022,9.495189926486134,9.857864867970711,9.478796621253313,9.837542945195718,9.156541911691574,9.385174334330118,9.068344796936776,9.110980183328511,8.59155975575718,8.170973945722706,8.51932734359098,8.08478713510419,8.17885646930957,8.417328507357613,8.22464354109342,8.723273927841436,8.910234825296337,9.113626654272865,9.902863766721012,9.807794185578238,10.949041333822514,11.476136964347813,12.058820183513188,12.490582868012446,13.744100228364712,14.346206185811768,14.932168335270356,15.766689001026334,16.430456122465614,17.457565332390807,18.055056103776316,18.92472793667254,19.488035397873404,20.639827933108645,20.78226003241617,21.62404640965289,22.45243998364838,22.309239980668266,22.760465304278902,23.148850967332294,22.53415948411974,22.665687812359153,22.62893203580395,22.662827029605616,22.069390003772607,21.99623257442869,20.518878191220125,20.252079584441695,19.436751313356424,18.7370648340521,17.856552739566574,16.86019264487725,16.06184729802251,15.825310311043614,14.943049166939021,13.761679224397266,12.939777511342871,12.39681339598385,11.994595586754581,12.03397627722657,10.999209217119756,11.088825975847783,10.949157836741785,10.708006070742503,11.140557289769298,11.552306926547178,11.734752683953428,12.815447232028315,13.871858371764587,14.248180858065005,15.597291930047067,16.576707859133155,17.87850099901656,19.220541346831066,20.730066230357057,22.139921547412122,23.303277351235913,25.027219052477967,25.98908642824621,27.29435148111731,28.8185467794915,29.422564609632282,30.713742954604903,30.831323268989365,31.672725399750945,32.28081053215738,32.213673675622424,32.17318629089158,31.841039511164517,31.141627590662765,30.479923781571614,29.501518241868155,28.85229358935363,27.512650068115157,26.792437746896653,25.813816085933837,24.288646731747093,23.321537727510098,21.758348530659767,20.961800897965695,19.769488215420083,19.021899763467545,17.029446390973312,16.4620650586034,15.465769963800893,13.862756463021494
1,12.332423627663779,11.424270923735136,11.108602656969929,10.119150037298542,9.585175275358367,9.14679416724566,8.540363203403574,8.417813389564397,7.900010196500451,7.647273705071727,7.779524155007125,7.71586579176631,7.341471428711515,8.008193451783779,7.621474306859069,8.269446070097683,8.176359987693914,8.07771514675954,8.43399459584547,8.386923755901654,8.121680926310427,8.317939252665683,8.650617801941443,8.740757794850111,8.953151624703757,9.048779843441604,8.992413758104739,8.800961552291241,8.806218201867233,8.581224108180246,8.335140360919171,8.33161205794244,7.6868557569777884,7.782049426553722,7.191029486452927,7.6895111206122015,7.3015661544747745,7.590514545617224,7.92839305442184,7.802430019151083,8.273663986766122,8.64726104313844,9.72135025529797,9.308135688773401,10.150037728139356,10.55183318222308,11.204877041983814,11.83825378572434,12.503310051238767,13.177300640042885,14.29183639842286,15.134284539135372,15.833529165364896,16.949795566276574,16.908799497203734,17.95311665278028,18.675240374226938,19.66010553218276,20.4624073969158,20.76587770371568,20.826269795069354,21.708172421821352,22.284967872158532,22.16869068268928,21.978770209596085,22.16006614198543,21.962630924169854,21.61428039808127,21.29176542391184,20.330157833385123,20.086377495288318,19.41755332822472,18.838061410583947,18.10037408638489,17.196602047169662,16.09040976875562,15.420326927326947,14.686162250302498,13.66457948650639,13.06081100205494,12.333398929339843,11.947680575739302,11.162403874960916,10.838813266357155,10.4486749482503,9.996452123546732,10.168485736758614,9.778806594459168,10.410204226823332,10.55446006886116,11.414407464696623,11.979461257361638,12.695581023192348,13.757174617348092,14.391254804941681,15.734583984524221,17.252640429802508,18.829714028136944,19.595842995305254,21.3922160798135,22.604509511582897,24.160240522683296,25.709624039692414,27.43203903216589,27.66732854269646,29.961118928710263,30.157175554109166,30.57866046012358,30.687294372496773,30.866576440647478,31.71925282784249,31.804731308201802,30.915068204138443,30.26580972628191,29.923655001458933,28.540816102307026,27.40005266848155,26.743092493594396,25.77673699272478,25.338312278909534,23.711146785210346,23.085449512276625,21.505724978510067,20.470243321923704,18.9686143878707,17.47745821414464,16.555297190069645,15.142808640459485,14.573503879840505,13.493437661146242
2,11.724549508601235,10.781831235231575,10.070675312134357,9.418650079132767,8.850346279742814,8.169891893520303,8.013793885243054,7.828330469029549,7.428298052216202,7.034473074256689,6.953278583420955,7.307846290064008,6.969076404584739,6.935967356924201,6.797767257586317,7.0167694588858245,7.220206571016343,7.294282279828062,7.802394513779912,7.251388748025402,7.873955825951042,7.715495986636835,8.015000840199347,7.8150163243507995,8.110129150695949,8.568717165715416,8.388972030827265,8.239566120735471,7.705291114189562,8.086259857660814,7.432257045455258,7.2528539458879635,7.441413702476997,7.024941207250652,6.733783304545882,6.878426867269777,6.609088544533749,6.799082599698868,6.709244138078499,7.119417968466915,7.409752793546469,7.621891944988453,8.206603817056289,8.694875736143302,9.245155456494668,9.882097990452502,10.439076549847348,11.260524743809857,12.237549486779598,12.574275283506193,13.20957898842963,14.000432372987653,14.968139647608089,16.389908477514023,17.016959126426613,17.763952761507774,18.152889318553648,18.92469699826887,19.83516283531619,20.45029068513037,20.72777185616873,20.905025937775022,21.509557041395517,21.41625637988681,21.504015183480725,21.30680984415283,21.10797076799087,20.883626195228118,20.171215927354815,20.148884383257812,19.602017612631773,18.535129697310676,18.383676404531535,17.334051055222865,16.781978332929786,15.288637456460215,14.809043434624183,13.401726679394983,12.880338976737306,12.215243237209599,11.59235411156318,11.053284664562959,10.349299464905421,10.231306222758892,9.559299409885543,9.486062926485847,9.316328526638028,9.23776544138986,9.602231677032965,9.633120106704048,10.249607204642423,11.711840352016297,12.170450158775061,13.271829628464967,13.782576612539806,15.051710301587015,16.883663089247854,17.317016344437235,19.750403310851198,20.7507228690707,21.877216551773152,23.290530959887754,24.664215607783895,26.114428495998062,27.24693499558623,28.30475619340698,28.834733168625448,29.24528790251712,30.517715946034578,30.474417444964516,30.463963803295435,31.18714056483124,30.67252875023729,30.45000503712275,28.789077680713106,27.997370781993496,27.306333510897446,26.667288099790227,25.0758649292206,24.08892189210912,23.225439980861687,21.965042400085878,20.758714139062988,19.362016536476347,17.935087754551976,17.014837747809622,15.727711672470663,15.037658885844262,13.85945488464738,12.23985216953658
3,11.041838321022583,10.103743342451228,9.633612721948397,8.863555238285858,8.132376391429974,7.739394325254955,7.113788667050485,6.870280047823898,6.738804555840838,6.725352079355504,6.062367939434171,6.19400289219771,6.255119352954891,6.2318825104255104,6.400106033493743,6.564606446889167,6.748339529600908,6.568129661442435,6.754888887906411,6.777858056835113,7.086714699350819,6.952625782329857,7.104853181210237,7.538964168970768,7.129164643567711,7.595650055023694,7.623753733948433,7.4201592916881145,7.337733783826392,7.119614459795052,6.824787081889229,6.77800193653173,6.608126903443767,6.459160142612515,6.186989507367829,6.348192584457367,6.14865339599074,6.11915954431068,6.337236063888207,6.350971565258394,6.6593664255371845,7.282016104212965,7.530476629309324,8.11607528140198,8.677422602720648,9.053253100573922,10.150762909884019,10.40850364669123,11.019376932179632,11.811974524881471,12.63040684663007,13.460051471792303,14.612358473303868,14.697641874227926,16.166384153583465,16.40078872351558,17.06839854837058,18.227535340012622,18.856609142612424,19.326869303793266,20.122788245214664,20.348108497384032,20.10541594434521,20.867862221704097,20.846148658461626,20.587326615498654,21.08768101955838,20.604720215914057,19.723213386391734,19.416392880805624,18.579722985970243,18.506936513765105,17.533528042401848,16.64833059285617,15.90776596494182,15.136884131291048,14.12600095823106,12.911925124823348,12.46492176343478,11.721066199441825,10.82378580006159,10.226085019559257,9.840102695948252,9.464416396823722,9.341184294524124,9.0780827496009,8.781056918824582,8.700740354836515,9.069520044132172,8.972916062068217,9.970968181915032,10.183317624892052,11.262208863790931,12.25797326464594,13.604735777311431,14.321197980505405,15.698306601872074,16.914352342481468,18.72491832924273,19.58392884499375,21.391474037936543,22.94362462983515,24.24655031303694,25.021399053501213,26.722240144067044,27.590542192559546,28.130433587904975,30.075179535881922,30.755353925147446,29.947151927210385,30.53017731588696,29.96129402281545,29.316213446744023,29.0732175821093,28.413268410010744,28.00905804080036,27.085978306465982,25.498193913733353,24.680770948470382,23.623276105883996,22.19950282318458,21.12107640914052,20.29972220783473,18.784392687490637,18.050853595061234,16.470979697127298,15.371219815669104,13.816552446459971,13.534346452984172,12.372950210687584
4,10.706105628172752,9.611149630193099,8.914684680281264,8.109648123511336,7.332095473180508,7.427046974754793,6.7589045944560695,6.612845015323236,6.240875737613726,5.599807060815129,5.772198989877158,5.38572542671967,5.509882401786388,5.533115028303104,5.620585304201247,5.8928989037218615,5.88555576960159,6.2745280964121415,6.157416974480955,6.291629707659914,6.6237152962095855,6.794525388258172,6.630636613218929,7.091931059678372,6.723062370143847,6.820703001481629,7.1420131115194225,7.234020918614129,6.556712333813899,6.952200427683287,6.688123691530022,6.111795496995089,5.754816391157866,5.6473140956548855,5.435997556355389,5.484139295237403,5.518233844704616,5.862380619941879,5.466903367152943,5.778402559645249,6.136693645276379,6.7615474399978295,7.068924970700987,7.501193413380049,8.10124958061767,8.889221748104529,9.176679384053218,10.085194958818104,10.956518587242284,11.222002094946461,12.198715796691134,12.995267703301245,13.866159069746558,14.496360445737968,15.438593054202503,15.931088982953906,17.381675064837268,17.831063831630054,18.311069636238773,18.872447997417737,19.22254544138454,19.68892168922965,19.955560046923566,20.132734952420922,20.100355344269207,20.31829724094422,19.990514689564755,20.015809542187007,19.37808493407864,18.621655624220747,17.939740028693123,17.38674749495796,16.706087218968094,15.690047974230584,15.086473869181864,14.263240967876907,13.150546428151383,12.559822424198316,12.224459291643555,10.928253743121846,10.659077740390503,9.817024316792772,8.966954073267804,8.711012210413736,8.418610771670473,8.350971787476084,8.247469565691741,8.245097757912392,8.179084423881536,8.868631711002898,9.428622297798304,10.0735713794274,10.660003370080245,11.593929573624896,13.165184679145257,13.756378381240706,14.98250919419818,16.46613925981743,17.71818435571717,19.255559748798312,20.518249462187324,22.381719159511974,23.272353010450146,25.017047593656685,26.255672551083507,26.899189561529234,27.942087116693912,28.705784081343282,29.002930464862764,29.335989783285,28.792992192154507,29.21910705887474,28.56757581500849,28.43475537002203,28.475311644053782,27.348917262596068,26.435921204786155,25.40012148481651,23.829306200069347,23.008225770282813,21.634839092570818,20.53669826347374,19.106469241718465,18.483647534745074,17.156626207317508,15.620686064701664,14.617935797549693,13.272539262351758,12.310304327091222,11.369204048053838
5,9.807124029245752,9.457220895222033,8.907965435919223,7.943220135918886,7.13674861320871,6.553419250182324,6.470793470191056,6.019970184455754,5.292732485884224,5.449182819150624,5.211713649099355,5.602184756096923,5.303917789481845,5.262955342254279,5.252337455671834,5.431857595595109,5.354556342749582,5.857868873507421,5.993049631487727,5.79597981537593,5.858207191274181,6.050240166861704,6.09860317051535,6.41577593040435,6.218912804907494,6.5810495633378,6.549523777163223,6.362816686869183,6.372420031480024,6.240221803834186,6.146376194034966,5.782260736006908,5.890974518818578,5.184791997507605,5.4573060914464,5.058009051008321,4.91753874950339,5.1108560635325375,5.3379225049001775,5.18272666175512,5.545722939446417,5.938546005405835,6.315550962201048,6.821762703440915,8.08775620392472,7.994608283179833,8.784025702874892,9.26321268212586,10.219649165463801,11.224656897431014,11.86270441762918,12.74594710496854,13.493479868815344,14.303297733345731,15.080929263206286,15.525979998711508,16.284564550529694,17.110945540514034,18.046520130131007,18.346061794343782,19.569836424680048,18.915398316428806,19.478987054520566,19.326037719045885,20.66986887015284,19.578549317212627,19.423577658505973,19.23712285802183,18.738493343385876,18.26711262793685,17.876854085974358,16.943816903947223,16.213410971627116,15.7273744487914,14.952981058258649,14.09579218886292,12.595452046620773,12.112160448206405,11.19080205124916,10.726352991896816,9.964989547201627,9.310811282895642,8.616517982624593,7.97736539623786,7.954183856924287,7.8007284945777124,7.614741464687899,8.096037244379554,7.8455891537465865,8.238147950511381,9.092631442675113,9.728921355388126,9.775853080928812,11.016064696179638,12.224954359638481,13.487027055747518,15.173472429796053,16.1755337556622,17.567902625334845,18.896066123489042,20.225347349897103,21.60900718734814,22.81488978686297,24.35903385976747,25.35294581354421,26.311971692039208,27.01478716989073,27.75970451426015,28.027984848333965,28.883720568414276,28.856379903596157,28.704549556341632,28.099878256325788,28.058282813353863,27.630126358451676,26.26915354119277,25.415905540344113,24.602046565455005,23.71864646685917,22.649866263733657,21.371048078086915,20.489651121769096,19.137071496554924,17.94050867512866,16.831097461776178,15.046542426088077,14.024445496883468,13.282210614023196,11.968527258339506,11.046313713617973
6,9.431833632606224,8.750051837750561,7.762688328142723,7.307903382934332,6.748474978966725,6.108877894418632,5.860072631882706,5.370319029830443,5.27920960070346,4.829402176861241,4.899612298728615,4.781005058393523,4.796540632466174,4.8334070037884285,5.064223190700332,4.799972166315568,4.94887976380115,5.042478363595445,5.414185715805994,5.600214546427797,5.4909689832628645,5.861217868825347,5.639021719030831,5.750521302114388,5.992170431959722,6.1009790900224115,5.98334436286818,6.07217803707491,5.702157574779843,5.657454681296925,5.197967468465466,5.159070719018155,4.732635251800113,4.982849846390243,4.6257492397373685,4.9080786701427535,4.486129327788751,4.670025125592529,4.547767288155862,5.188078310284501,5.497030496372963,5.799159352198508,6.143822382067222,6.661636318936318,6.95832514914147,7.621616750198485,8.241388927251062,9.107007998353362,9.44960015809618,10.429743547585302,11.321534219242682,12.082517341230332,12.546176275151357,13.612259473164375,14.248004213201465,14.837588484863966,16.04599070230673,16.721683408292165,17.165040026472184,18.031912329795198,18.211337032828585,18.59311322763312,19.150250434643063,19.379497545266204,19.302509946663122,19.137522723877108,18.81420259773907,18.687925821454055,17.8492134536081,17.754015442991747,17.10795979906677,16.7054221506953,15.663474071737044,15.031298930928674,14.213916008717177,13.278686337584979,12.432240353044316,11.735355670431352,10.761872422976154,10.015155362065546,9.605192083599173,8.88365717812343,8.232605215701629,7.69318110195911,7.672634658630291,7.254050476681161,7.338838933979978,7.055426459097723,7.415943039712022,7.796220549332554,8.176363471659489,8.869694192334302,9.803100902582901,10.483932984153574,12.056005661775906,12.94090417777313,14.078345250979943,15.60263865819588,17.333105620665897,18.98400795010897,20.058900952072356,21.261700918342655,22.67318190043072,23.622943950116394,24.905051808542453,25.786387647296785,26.69545779746968,27.2654224549741,27.98815974307228,28.554676528229855,28.125259531955223,28.433803764572765,28.108448697043933,27.877896853640685,26.5193062246602,26.695205540123652,25.045649137366205,24.610582997572095,23.313012224793262,22.25704214848042,21.172714574270046,20.323136265025372,18.722777378087855,17.326130580930126,15.988708635294778,14.82033830049471,13.459829128786332,12.561189961634785,11.507293723775735,10.526716597474486
7,9.6054186692057,8.515396993080959,7.591931212026101,6.912518225213955,6.749451504522516,6.040057186718531,5.4607237290667,5.068486419152446,5.119313472509177,4.4438474590346,4.377197525473328,4.447223131909348,4.225677578736644,4.585443525516551,4.3024151326424525,4.656576030279567,4.825672197945851,4.730789889706015,5.232492866221984,5.143092902841573,5.4361857265714,5.08078279701467,5.488200959218292,5.313619434851199,5.854511300643296,5.71358975817308,6.239459911724086,5.727601197790526,5.666416174044244,5.445780315625404,5.346270701321143,4.882070217172299,4.6143343405976145,3.9615766423892995,4.193848405525917,4.09485377541572,4.383541504178263,4.4009890442337785,4.173671239036235,4.687335592121549,4.944392765431562,5.206325046677335,6.027460347338469,6.267747049465844,6.801658717140284,7.535199620783467,8.12264590227383,8.690848525611528,9.508175709280128,10.405354130838727,10.541033227934134,11.833776084157872,12.850280477100828,13.071309854809133,13.804886324623746,14.976428705158172,15.682119116025742,16.26992894358142,16.858176612694166,17.198689305959086,18.12855645570979,18.075626704048915,18.574468160093797,18.5738313381526,19.109934530680796,18.526633764048256,18.743675768987192,18.071625119103864,17.758137303798172,17.375014371544246,16.936666247880574,16.515065425145128,15.12161842046919,14.601408300346433,14.096128384387335,12.77307076061364,12.103848329844059,11.164490856644111,10.45840189202638,9.698216028278623,9.036213975608874,8.145992652897714,8.021234433494575,7.443467232314135,7.067144687672513,7.037813071816532,6.697825657891885,6.7084335300956495,7.073871573142717,7.339150542517694,8.115644004964713,8.508727820543493,9.293141577780586,10.538317925818232,11.592112723736648,12.610979549272702,13.803567897375553,14.837530211549666,16.87630508038238,18.00050616002187,19.66389195627103,20.834544772890105,22.584308420678475,23.147857929675336,24.523825069330755,25.294359170875204,26.34244513019636,26.714813328561824,27.231003840625327,28.00017261859943,27.641055632732623,27.831553565971404,27.395722853336643,27.59111694706658,26.38678210982146,25.565428509468163,24.585390719036994,24.127133436886346,23.274708206762064,22.268145142196587,20.706864676766813,19.52695747937046,18.143315436241927,16.728230875799248,16.004157447066014,14.944078000743971,13.636005897361107,11.94937234172135,11.031384142144008,10.265293966379993
8,8.826440666484535,7.98713259262738,7.128957643527303,6.685205718493191,6.202995876778729,5.662541447104175,5.338249469873908,4.843583512255439,4.512698046303011,4.350336973686742,4.13847147383872,4.097596757694021,3.9447322740636066,4.195597584718914,4.464645111328596,4.224025193482651,4.522972176893317,4.416634277400001,4.617331040713811,4.9226367167097,4.810869290278033,5.039975880447917,5.256334858941568,5.393182360074239,5.417879105640774,5.269115394692356,5.271473755095037,5.410833371873354,5.227451304932117,4.888675924664591,4.7527359811788585,4.562392221908966,4.681879410650767,4.0734817810729105,3.998541850834565,3.9960168180217193,3.7979763076925344,4.099575854872926,3.937972609529646,4.026732579311153,4.3740421083085375,4.952953003657897,5.6185810347466045,5.779337723880501,6.386992996229831,7.410283956996414,8.154528718829052,8.376021757032952,9.176679002715364,10.044021727466482,10.404356378221252,11.622495673606913,12.05098594437637,12.958638897885443,13.885656139521675,14.748312739055436,15.262064769217545,15.941489878849701,16.366895455034573,17.405936656681718,17.682748937657326,18.095845877863923,18.35283933853323,18.343326626425036,19.109385136249404,19.070951298857754,18.33283197310083,17.950917124145874,17.640583041758237,16.795573839137035,16.080952637862776,15.631895367909387,14.877553043824458,14.338192928315038,13.63031045877953,12.600917393751441,11.74438730968461,11.155070196132225,9.922633823794035,9.414661546556456,8.417736891314332,8.23322905288888,7.720663874293502,7.558089223437264,6.5377152262663145,6.560019562846241,6.219215523803735,6.3692670929652255,6.804327119014883,7.075801302413506,7.594296660231376,8.244171329849332,9.003517208838293,9.984950795287943,11.434215354505902,12.144464319508877,13.47712064874461,14.96784607152061,16.064473778076085,17.667991117781916,19.181052599779505,20.736633668244068,21.98395590226558,22.721035679627928,23.987089947127707,25.002671613350465,25.8570652250381,26.326387270482506,26.710793347729847,27.143050921832852,27.600912161875883,27.465662663978783,27.420474482802852,26.827877384610325,26.317136661494025,25.362201714220248,24.671461437288784,24.475563863915582,22.4975796118529,21.351119504649695,20.141005840375527,19.256370211599922,18.17843761717969,16.34416427446729,15.783138152643154,14.700494019176997,13.2944444573548,12.068854236125503,10.748877320728115,9.919914542413023
9,8.865228052812636,7.84737587030539,7.087762090845497,6.485430606098953,5.78299892844172,5.4750166746381,4.926235101974241,4.585492703229352,4.35988560854693,4.244491449514239,3.980281738724117,3.9901265189530597,3.7870319685998237,3.9168492438077482,4.628149421227874,3.9429853817555265,4.1114961870326825,4.221767446157626,4.297210531491347,4.199162173449764,4.673327482753527,5.0677854649918395,4.732947689716891,5.409784163370915,5.76032728512233,5.29943741123544,5.271265123816065,4.860919211063959,4.650925091279887,4.801955274738612,4.677848780941505,4.494969941042161,4.149558111895924,4.1674520081263875,3.88897052868838,3.7692750077768142,3.5284956188836496,4.225583890239914,3.731976584692209,3.909531488348446,4.099062690490482,4.904346970394677,5.140052503271866,5.9107966915749035,6.444412790204074,6.854288832423163,7.431947558071354,8.407012644214655,8.831953732709046,9.361872590980834,10.37236639830113,10.938008364645793,12.167532269154997,12.802409784023027,13.799893238357516,14.401499220378277,15.037484837320374,15.540591187449316,16.25267605383052,16.638638321981674,17.38156667880714,18.18186502556897,17.954090797785934,18.177186942910375,17.82680800738285,18.250655804562488,18.122973977678623,17.45637668706275,17.386077762576118,17.18350259982541,16.093116881278853,15.293481008165468,14.719422111308731,13.842014192978345,13.385176368404835,12.294645801514314,11.250494889467033,11.176169181984498,9.432755532631514,9.194533020730454,8.526635920688763,7.69222673606332,7.246141415093254,6.469073821339813,6.454856251519867,6.0668083058717635,6.412745731914951,5.931838384050009,6.387326836484395,6.790515859644752,7.007157782316089,7.935128495105291,8.642658849713497,9.634219831785146,10.958033354391342,12.028880690757,13.005951375757139,14.41873929993793,16.22671525327114,17.47624520964167,18.65565363840845,20.347127467418872,21.815126837308263,22.77756147244127,23.49818470763619,24.286791846534662,25.272571046840717,26.07704010036776,26.375217472237033,26.910343677287955,27.08198177805246,26.56563980500902,26.81187164736646,26.6298173966017,25.902965810987347,24.779317490065885,23.978247340464648,23.25159822540744,22.296267974925193,21.125481767340514,20.045330951333042,18.99060567326541,18.168966412348006,16.313471491422746,15.33760710961002,13.877376098140697,13.050566775932468,12.013080662505896,10.505921725091586,9.521882316151817
