,bias_deposition_rate,speedup_MetaD,speedup_MetaD_SR,error_MetaD,error_MetaD_SR
0,5000.0,9.919006697923122,110.84811509495644,0.4386055495478389,4.901559190170263
1,2500.0,10.271796567833956,71.08937801579017,0.454205457832965,3.1434796508564045
2,1000.0,9.196254342991859,42.08496670551189,0.4066463823171124,1.860942381805075
3,500.0,10.134118616169959,28.18144207037964,0.44811751823485463,1.2461466417718565
