,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,12.418421853815612,11.083073189553225,9.900461482614396,9.05940472806925,8.441441018772924,8.396103057534747,8.20669397518864,8.391224522164237,8.593207666764874,8.919950826840356,8.830694758848193,9.072559231896747,9.320654642918633,9.152523609819456,8.802347621342966,8.397722873194711,7.966211863474141,7.551435006316835,7.606315825629826,7.889115481753105,8.409484679394833,9.243494475353085,10.329573224205262,11.629556053006723,13.05771057909164,14.842713070545848,16.577931082729197,17.903226077875097,19.5483684018878,20.93253201041948,21.810450879482385,22.62480690198302,22.50487785997753,22.285925601009513,21.38985937935922,20.166964396873187,18.894357716366663,16.99978970484986,15.54482039540564,13.888994081190376,12.535256970403816,11.602295103056143,10.739514351192703,10.506490494706812,11.020597933760659,12.048587403444788,13.624957407050111,15.462269121823818,18.227047909174413,20.739111414219202,23.61776177751508,26.589679182126773,28.8014917572873,30.700278633489695,31.416058445346764,32.22652794792054,31.167028970097938,29.643864305929874,27.681779151343214,26.073697733175266,23.794969825490924,21.294479153384728,18.72797368176421,16.304146739131387,14.394288123762873
1,11.019482231252288,9.668738337517237,8.432523376621715,7.61473482870125,7.216856495250714,6.785606067762366,6.758265316828876,6.912996335748704,7.108379234255009,7.207000180399643,7.476753704563501,7.653928809006478,7.800228168187056,7.754012565672259,7.4368994782868905,6.970814086150554,6.658545576017955,6.401377294541511,6.1926953876056245,6.459986075799991,6.998118536758128,7.858850754207258,8.926887687358072,10.278873471724616,11.653361436254734,13.278973804088695,15.006878646007774,16.82237689581754,18.068458674576796,19.66239874189859,20.6198114266913,21.019922730912846,21.245300195734423,21.07844045940151,20.03836241443046,18.920178295955438,17.46941785304164,15.742740179815133,13.797561643332116,12.435775530064346,11.018267545478125,10.06776346022839,9.550043747471594,9.178953486773942,9.43970981749919,10.515922945304643,12.215981107204618,14.193069083100543,16.752825207407792,19.53878158474828,22.279023760433724,25.021485786497102,27.506309946438392,29.00520525100208,30.43920764040555,30.709093509426985,29.90785650456624,28.54762279719675,26.655196453158965,24.499790091764382,22.165453640356645,19.785621292104672,17.426491133311526,14.973980995358732,13.035471381956526
2,10.090132164485361,8.645723709519281,7.320471948685347,6.665471968761359,5.855416077775869,5.6997048788752895,5.641858085513682,5.709958259906507,5.951129739788058,6.165031537926222,6.377930553637266,6.591907734277343,6.6458732893522345,6.743885409282772,6.429525852357999,6.010125813776748,5.565730315665265,5.273934648409231,5.128345090518097,5.2409490388562965,5.915389988675409,6.668442436153368,7.980917804890512,9.203019982750094,10.726623327073122,12.435930398542858,13.964519916993375,15.591902684669613,17.159462955629294,18.506183283693986,19.5191613947469,19.92402693682,20.219334269394885,19.783262874452475,18.818285035838645,17.638388718090606,16.130500973461398,14.683945629794174,12.766382154600493,11.302525562206222,10.035820489465381,8.701399984740997,8.291425106892117,8.25105579346649,8.41381736681749,9.663794546821629,10.77918232534374,13.18542887963445,15.698008980231656,18.325337397130916,21.0776599789208,23.786382456512115,26.19792259424017,27.870231809925627,28.857623367245296,29.110272421665556,28.530786133465696,27.30234316443702,25.554498431821806,23.45541532933355,21.17645789119606,18.836404453377597,16.102450314703493,13.944751914647195,11.810568529193546
3,9.247412938935954,7.602938001997097,6.571483297362915,5.642160565464929,5.0980299664359965,4.820780348503965,4.815693972031896,4.823729186433739,5.080058889206232,5.459259223830832,5.463616607441166,5.594849791362143,5.821164303098728,5.8376657803864225,5.501904249196838,5.0498770352295335,4.425904027406302,4.192129823652724,4.272190930144726,4.421310336414683,5.135467800170119,6.0759560486580835,7.031407685148258,8.369177756436642,9.75191536068083,11.352813307409765,13.03457814831535,14.54314731092228,16.247770508442866,17.44955190566816,18.37495581463449,19.08933074665863,19.22272827439577,18.680848463678927,17.805717421222166,16.988279433122685,15.246998376853895,13.531100475244916,11.892141025281399,10.363342450484513,9.01182439737309,8.001402471113954,7.408410357080266,7.112338676078938,7.520749345731689,8.570859640496895,10.098635791330993,12.292318937337761,14.539343128967822,17.658634145368072,20.42010541639394,23.029558255722662,25.266759689306284,26.902990337371605,28.059966002817035,28.1449019080352,27.944194418761178,26.457241548582196,24.757255349508995,22.892472670329823,20.535772165999163,17.73718465062979,15.547959207996595,12.918241235160266,10.968976412269914
4,8.527794261737535,7.016555662790787,5.967487887695383,5.113035647099164,4.57415270440415,4.232671759664125,4.116746989453658,4.370436932493947,4.414175621865944,4.554228087556773,4.866518857450414,5.126565266514054,5.207590003977952,4.971903146726259,4.70336563476329,4.5304889231008,4.023847422438182,3.739832483811135,3.6590523450791466,3.7434112646786764,4.388405565860396,5.4018923712659115,6.503074662709384,7.868486008278836,9.212422350401715,10.782637046753377,12.497115454005037,14.182761929810844,15.490031327796558,16.712939666455426,17.908297860703954,18.303987232393574,18.495742849844532,18.0343176114226,17.31221461403141,15.847263806604623,14.548257676717625,13.013402921685266,11.411574873103845,9.606953899389527,8.332897220213363,7.365848148429974,6.575356080141763,6.412143416621639,6.90375064355032,7.781989565871138,9.315934291563906,11.64941798117285,13.881813021979042,16.790801222411588,19.55258012613958,22.341482525961993,24.228427341968725,26.00081915054382,26.98604653992294,27.297246975819142,27.178064434798266,25.683577816963812,24.211356347960283,21.936578306518847,19.76272234772555,17.162058581698403,14.880113520278893,12.743196843817838,10.307233351442223
5,8.26504727176539,6.821122145009797,5.506930135186947,4.72298791412372,4.256929403201263,3.8372871710316465,3.9009525312960323,3.879958240891705,3.9871646803312046,4.334593533093333,4.457405386797738,4.61672614588192,4.708721145094796,4.602930548307347,4.341203414789336,3.9219278068594505,3.5654564322309836,3.0316180981630776,3.1864248553746757,3.5769675673481336,3.9532273768901183,4.871548358476186,6.034078731886158,7.453496263635074,8.747211360295022,10.417011347013563,12.073605215893362,13.627516090684065,15.254538524065332,16.331692005282488,17.474652383729346,17.89001813620645,17.94602866026441,17.76738856326231,16.78643122768246,15.412926529809688,14.10335211428053,12.390730693868248,10.802887826512913,9.089131389499087,7.856467687204929,6.682236931972955,6.11836581911481,5.973663099430171,6.48089017948649,7.254405907998484,8.972629323211848,10.806144429604641,13.372233173901307,16.12297104432371,18.940668461611054,21.683549242054873,23.817831390151653,25.295712093652952,26.32168754400169,26.51759929742002,26.331638845501026,25.049546230635706,23.794107509479478,21.76648314001011,19.39895878135308,17.047603853081846,14.581171352528166,12.185651465583625,10.329381019084753
6,8.229530396838094,6.871385712205451,5.590824308258856,4.614964656902706,4.13504639242457,3.8974409923163735,3.678250560105104,3.6787926188866242,3.77881644545708,3.972009195086356,4.161831939905331,4.122458409776221,4.332288474693406,4.310156023764866,4.019738102962461,3.6835816638330083,3.250022379015533,2.8028353311792635,2.940825877725038,3.211368594990174,3.761222777809823,4.776227687821027,5.74664327349771,7.1715542613723695,8.724089856143184,10.255541763066532,12.119666968846083,13.653956967437534,14.994348424282324,16.14988902650183,17.277089981336065,17.672035879750286,17.680194298265935,17.279374907147623,16.384375965084256,15.238038159706575,13.792625900211728,11.764172787954557,10.290947003824606,8.689783211249937,7.517659606146554,6.323503166005885,5.712695658793146,5.618503081070547,5.941018542703128,6.998836583107627,8.556837707774786,10.63418059197204,13.039501179939762,15.924533545373123,18.70909126136623,21.20691880215812,23.666572210450944,24.895245306663824,25.936134574311374,26.041369930074637,25.80728721748079,24.917775467011463,23.398280832045604,21.237882975644744,19.308467910759397,16.75253352068463,14.460969549788834,12.25950077881797,10.030276487726182
7,8.293270541133937,6.691823496564497,5.46009278816309,4.555136653455948,3.9759059811585686,3.6818077183418056,3.4756481869677422,3.696687676823191,3.8055201666112852,3.9736945337485743,4.3274814210725,4.114280699189525,4.089071751977321,3.8867600712556243,3.8672039535095637,3.4939932515427117,2.9847675855047298,2.705291481695297,2.680281289678459,2.8926900448674333,3.637229414037228,4.596990291013594,5.779507288512583,7.136376528026611,8.488200488772684,10.07933952630321,11.718235527275079,13.530483622962592,14.78054753226974,16.13834426117857,17.02333501324842,17.650014505256014,17.49383115337127,16.87500063727834,16.34405422414195,15.113029168153759,13.452650720604222,11.838010862182202,10.180065311113385,8.459913806015013,7.281438010883556,6.228684058259969,5.593942791448425,5.388936199723973,5.852509818825361,6.794184282475511,8.30408119648211,10.58897203107535,13.025467392628022,15.812156221071497,18.507248066792762,21.167390962487588,23.31718711909499,24.598303898876104,25.626676456534824,26.331805982789234,25.56950169845357,24.64148743491394,23.40161074646003,21.188935321822836,19.117548893465877,17.054564941005466,14.55289673531226,12.337114936126513,10.034768480272522
8,8.228425206947415,6.703189138916114,5.522708508827979,4.571066802066387,4.066193068332712,3.628237152665532,3.4561302829256597,3.56492875595968,3.586838598936117,3.868233729979444,3.8817793094647977,4.007671515583896,4.085174118001754,3.9622066084823464,3.6132489389006146,3.2979528665889637,2.8973974571851056,2.723921960119787,2.4912232254194597,2.929259305540657,3.4859583996418557,4.5393592680205455,5.7149086920870324,7.0745572939152055,8.626031375947143,10.347622711306734,11.795433956325367,13.069316764304117,14.873373563428942,16.04547286340581,16.884559645736054,17.37909156866941,17.46003685319363,16.939438252092202,16.129036227050392,14.845314595534784,13.077432781732227,11.625180643779771,9.948482105716272,8.439654745037204,7.185078351346535,6.014209837009606,5.463022783796548,5.564182201376195,5.987222809862029,6.574151397809272,8.254702412716963,10.399738430949377,12.860074578293975,15.630882425882739,18.3856399781047,20.8589381994693,22.859985130926304,24.292343273114383,25.3530262373855,25.777938200937577,25.345374005530182,24.835979001793376,23.08257304993543,21.506343227869714,19.236282356717815,17.043748966930693,14.238822445881212,12.332439834168792,10.02619663368101
9,8.366224046073881,6.740624377887025,5.459826224446392,4.66473793978702,3.9713106117225685,3.6707194997917085,3.549124532840861,3.5115241541854436,3.5352658668573227,3.748066936274114,3.827311308990036,4.1087753973527175,3.9951381815251485,3.796940003533236,3.726213919289008,3.236987698577444,2.8666349171071115,2.493286467681978,2.4572677245620893,2.770181311280317,3.365764416008285,4.516418496987775,5.734449430470624,7.233248884285964,8.647306337343517,10.343672542461071,12.080448393126021,13.471341378513479,14.963726350807239,15.960658295615522,16.99428584341448,17.198370130976354,17.335201931278746,16.80875625893361,16.114655477552198,14.904949203396374,13.414573487051129,11.732565421431048,10.046665303907298,8.484484392639065,7.181472507515743,6.083320751916297,5.423404115191928,5.369908972489087,5.642991650947954,6.718071043766905,8.357312117199982,10.345167586400647,12.905490239646726,15.630115129888434,18.348986636649283,20.875900861606816,22.712602745237106,24.272862282792907,25.24762307682584,25.626471810356968,25.502856296824994,24.563109945901992,23.083684358096363,21.590293516883264,19.306537132203495,16.812338798025394,14.719237296989265,12.294102643952371,10.349872809825477
